movieId,title,year,genres
1238,Local Hero,1983,Comedy
1240,"Terminator, The",1984,Action|Sci-Fi|Thriller
1242,Glory,1989,Drama|War
1243,Rosencrantz and Guildenstern Are Dead,1990,Comedy|Drama
1244,Manhattan,1979,Comedy|Drama|Romance
1245,Miller's Crossing,1990,Crime|Drama|Film-Noir|Thriller
1246,Dead Poets Society,1989,Drama
1247,"Graduate, The",1967,Comedy|Drama|Romance
1248,Touch of Evil,1958,Crime|Film-Noir|Thriller
1249,"Femme Nikita, La (Nikita)",1990,Action|Crime|Romance|Thriller
1250,"Bridge on the River Kwai, The",1957,Adventure|Drama|War
1251,8 1/2 (8½),1963,Drama|Fantasy
1252,Chinatown,1974,Crime|Film-Noir|Mystery|Thriller
1253,"Day the Earth Stood Still, The",1951,Drama|Sci-Fi|Thriller
1254,"Treasure of the Sierra Madre, The",1948,Action|Adventure|Drama|Western
1256,Duck Soup,1933,Comedy|Musical|War
1257,Better Off Dead...,1985,Comedy|Romance
1258,"Shining, The",1980,Horror
1259,Stand by Me,1986,Adventure|Drama
1260,M,1931,Crime|Film-Noir|Thriller
1261,Evil Dead II (Dead by Dawn),1987,Action|Comedy|Fantasy|Horror
1262,"Great Escape, The",1963,Action|Adventure|Drama|War
1263,"Deer Hunter, The",1978,Drama|War
1264,Diva,1981,Action|Drama|Mystery|Romance|Thriller
1265,Groundhog Day,1993,Comedy|Fantasy|Romance
1266,Unforgiven,1992,Drama|Western
1267,"Manchurian Candidate, The",1962,Crime|Thriller|War
1269,Arsenic and Old Lace,1944,Comedy|Mystery|Thriller
1270,Back to the Future,1985,Adventure|Comedy|Sci-Fi
1271,Fried Green Tomatoes,1991,Comedy|Crime|Drama
1272,Patton,1970,Drama|War
1273,Down by Law,1986,Comedy|Drama|Film-Noir
1274,Akira,1988,Action|Adventure|Animation|Sci-Fi
1275,Highlander,1986,Action|Adventure|Fantasy
1276,Cool Hand Luke,1967,Drama
1277,Cyrano de Bergerac,1990,Comedy|Drama|Romance
1278,Young Frankenstein,1974,Comedy|Fantasy
1279,Night on Earth,1991,Comedy|Drama
1280,Raise the Red Lantern (Da hong deng long gao gao gua),1991,Drama
1281,"Great Dictator, The",1940,Comedy|Drama|War
1282,Fantasia,1940,Animation|Children|Fantasy|Musical
1284,"Big Sleep, The",1946,Crime|Film-Noir|Mystery
1285,Heathers,1989,Comedy
1286,Somewhere in Time,1980,Drama|Romance
1287,Ben-Hur,1959,Action|Adventure|Drama
1288,This Is Spinal Tap,1984,Comedy
1290,Some Kind of Wonderful,1987,Drama|Romance
1291,Indiana Jones and the Last Crusade,1989,Action|Adventure
1292,Being There,1979,Comedy|Drama
1293,Gandhi,1982,Drama
1295,"Unbearable Lightness of Being, The",1988,Drama
1296,"Room with a View, A",1986,Drama|Romance
1297,Real Genius,1985,Comedy
1298,Pink Floyd: The Wall,1982,Drama|Musical
1300,My Life as a Dog (Mitt liv som hund),1985,Comedy|Drama
1301,Forbidden Planet,1956,Drama|Sci-Fi
1302,Field of Dreams,1989,Children|Drama|Fantasy
1303,"Man Who Would Be King, The",1975,Adventure|Drama
1304,Butch Cassidy and the Sundance Kid,1969,Action|Western
1307,When Harry Met Sally...,1989,Comedy|Romance
1320,Alien³ (a.k.a. Alien 3),1992,Action|Horror|Sci-Fi|Thriller
1321,"American Werewolf in London, An",1981,Comedy|Horror|Thriller
1326,Amityville II: The Possession,1982,Horror
1327,"Amityville Horror, The",1979,Drama|Horror|Mystery|Thriller
1330,April Fool's Day,1986,Horror
1333,"Birds, The",1963,Horror|Thriller
1334,"Blob, The",1958,Horror|Sci-Fi
1339,Dracula (Bram Stoker's Dracula),1992,Fantasy|Horror|Romance|Thriller
1343,Cape Fear,1991,Thriller
1344,Cape Fear,1962,Crime|Drama|Thriller
1345,Carrie,1976,Drama|Fantasy|Horror|Thriller
1346,Cat People,1982,Drama|Fantasy|Horror
1347,"Nightmare on Elm Street, A",1984,Horror|Thriller
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",1922,Horror
1350,"Omen, The",1976,Horror|Mystery|Thriller
1354,Breaking the Waves,1996,Drama|Mystery
1356,Star Trek: First Contact,1996,Action|Adventure|Sci-Fi|Thriller
1357,Shine,1996,Drama|Romance
1358,Sling Blade,1996,Drama
1359,Jingle All the Way,1996,Children|Comedy
1363,"Preacher's Wife, The",1996,Drama
1367,101 Dalmatians,1996,Adventure|Children|Comedy
1370,Die Hard 2,1990,Action|Adventure|Thriller
1371,Star Trek: The Motion Picture,1979,Adventure|Sci-Fi
1372,Star Trek VI: The Undiscovered Country,1991,Action|Mystery|Sci-Fi
1373,Star Trek V: The Final Frontier,1989,Action|Sci-Fi
1374,Star Trek II: The Wrath of Khan,1982,Action|Adventure|Sci-Fi|Thriller
1375,Star Trek III: The Search for Spock,1984,Action|Adventure|Sci-Fi
1376,Star Trek IV: The Voyage Home,1986,Adventure|Comedy|Sci-Fi
1377,Batman Returns,1992,Action|Crime
1378,Young Guns,1988,Action|Comedy|Western
1379,Young Guns II,1990,Action|Western
1380,Grease,1978,Comedy|Musical|Romance
1381,Grease 2,1982,Comedy|Musical|Romance
1385,Under Siege,1992,Action|Drama|Thriller
1387,Jaws,1975,Action|Horror
1388,Jaws 2,1978,Horror|Thriller
1391,Mars Attacks!,1996,Action|Comedy|Sci-Fi
1393,Jerry Maguire,1996,Drama|Romance
1394,Raising Arizona,1987,Comedy
1395,Tin Men,1987,Comedy|Drama
1396,Sneakers,1992,Action|Comedy|Crime|Drama|Sci-Fi
1401,Ghosts of Mississippi,1996,Drama
1404,Night Falls on Manhattan,1996,Crime|Drama
1405,Beavis and Butt-Head Do America,1996,Adventure|Animation|Comedy|Crime
1407,Scream,1996,Comedy|Horror|Mystery|Thriller
1408,"Last of the Mohicans, The",1992,Action|Romance|War|Western
1409,Michael,1996,Comedy|Drama|Fantasy|Romance
1411,Hamlet,1996,Crime|Drama|Romance
1416,Evita,1996,Drama|Musical
1428,Angel Baby,1995,Drama
1438,Dante's Peak,1997,Action|Thriller
1439,Meet Wally Sparks,1997,Comedy
1441,Benny & Joon,1993,Comedy|Romance
1446,Kolya (Kolja),1996,Comedy|Drama
1447,Gridlock'd,1997,Crime
1449,Waiting for Guffman,1996,Comedy
1455,Hotel de Love,1996,Comedy|Romance
1457,Fools Rush In,1997,Comedy|Drama|Romance
1459,Absolute Power,1997,Mystery|Thriller
1460,That Darn Cat,1997,Children|Comedy|Mystery
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),1997,Comedy
1464,Lost Highway,1997,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1465,Rosewood,1997,Action|Drama
1466,Donnie Brasco,1997,Crime|Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997,Children|Comedy
1476,Private Parts,1997,Comedy|Drama
1479,"Saint, The",1997,Action|Romance|Sci-Fi|Thriller
1483,Crash,1996,Drama|Thriller
1485,Liar Liar,1997,Comedy
1488,"Devil's Own, The",1997,Action|Drama|Thriller
1499,Anaconda,1997,Action|Adventure|Thriller
1500,Grosse Pointe Blank,1997,Comedy|Crime|Romance
1502,Kissed,1996,Drama|Romance
1503,8 Heads in a Duffel Bag,1997,Comedy
1513,Romy and Michele's High School Reunion,1997,Comedy
1515,Volcano,1997,Action|Drama|Thriller
1517,Austin Powers: International Man of Mystery,1997,Action|Adventure|Comedy
1527,"Fifth Element, The",1997,Action|Adventure|Comedy|Sci-Fi
1537,Shall We Dance? (Shall We Dansu?),1996,Comedy|Drama|Romance
1541,Addicted to Love,1997,Comedy|Romance
1544,"Lost World: Jurassic Park, The",1997,Action|Adventure|Sci-Fi|Thriller
1552,Con Air,1997,Action|Adventure|Thriller
1556,Speed 2: Cruise Control,1997,Action|Romance|Thriller
1562,Batman & Robin,1997,Action|Adventure|Fantasy|Thriller
1566,Hercules,1997,Adventure|Animation|Children|Comedy|Musical
1569,My Best Friend's Wedding,1997,Comedy|Romance
1573,Face/Off,1997,Action|Crime|Drama|Thriller
1580,Men in Black (a.k.a. MIB),1997,Action|Comedy|Sci-Fi
1584,Contact,1997,Drama|Sci-Fi
1586,G.I. Jane,1997,Action|Drama
1587,Conan the Barbarian,1982,Action|Adventure|Fantasy
1588,George of the Jungle,1997,Children|Comedy
1589,Cop Land,1997,Action|Crime|Drama|Thriller
1590,Event Horizon,1997,Horror|Sci-Fi|Thriller
1591,Spawn,1997,Action|Adventure|Sci-Fi|Thriller
1592,Air Bud,1997,Children|Comedy
1595,Free Willy 3: The Rescue,1997,Adventure|Children|Drama
1597,Conspiracy Theory,1997,Drama|Mystery|Romance|Thriller
1603,Mimic,1997,Horror|Sci-Fi|Thriller
1606,Kull the Conqueror,1997,Action|Adventure
1608,Air Force One,1997,Action|Thriller
1610,"Hunt for Red October, The",1990,Action|Adventure|Thriller
1615,"Edge, The",1997,Adventure|Drama
1616,"Peacemaker, The",1997,Action|Thriller|War
1617,L.A. Confidential,1997,Crime|Film-Noir|Mystery|Thriller
1619,Seven Years in Tibet,1997,Adventure|Drama|War
1620,Kiss the Girls,1997,Crime|Drama|Mystery|Thriller
1621,Soul Food,1997,Drama
1624,"Thousand Acres, A",1997,Drama
1625,"Game, The",1997,Drama|Mystery|Thriller
1627,U Turn,1997,Crime|Drama|Mystery
1631,"Assignment, The",1997,Action|Thriller
1633,Ulee's Gold,1997,Drama
1635,"Ice Storm, The",1997,Drama
1639,Chasing Amy,1997,Comedy|Drama|Romance
1641,"Full Monty, The",1997,Comedy|Drama
1644,I Know What You Did Last Summer,1997,Horror|Mystery|Thriller
1645,"Devil's Advocate, The",1997,Drama|Mystery|Thriller
1648,"House of Yes, The",1997,Comedy|Drama
1653,Gattaca,1997,Drama|Sci-Fi|Thriller
1654,FairyTale: A True Story,1997,Children|Drama|Fantasy
1658,"Life Less Ordinary, A",1997,Romance|Thriller
1660,Eve's Bayou,1997,Drama
1663,Stripes,1981,Comedy|War
1665,Bean,1997,Comedy
1667,Mad City,1997,Action|Drama
1670,Welcome to Sarajevo,1997,Drama|War
1671,Deceiver,1997,Crime|Drama|Thriller
1672,"Rainmaker, The",1997,Drama
1673,Boogie Nights,1997,Drama
1674,Witness,1985,Drama|Romance|Thriller
1676,Starship Troopers,1997,Action|Sci-Fi
1678,"Joy Luck Club, The",1993,Drama|Romance
1680,Sliding Doors,1998,Drama|Romance
1681,Mortal Kombat: Annihilation,1997,Action|Adventure|Fantasy
1682,"Truman Show, The",1998,Comedy|Drama|Sci-Fi
1683,"Wings of the Dove, The",1997,Drama|Romance
1687,"Jackal, The",1997,Action|Thriller
1688,Anastasia,1997,Adventure|Animation|Children|Drama|Musical
1689,"Man Who Knew Too Little, The",1997,Comedy|Crime|Thriller
1690,Alien: Resurrection,1997,Action|Horror|Sci-Fi
1693,Amistad,1997,Drama|Mystery
1694,"Apostle, The",1997,Drama
1702,Flubber,1997,Children|Comedy|Fantasy
1704,Good Will Hunting,1997,Drama|Romance
1707,Home Alone 3,1997,Children|Comedy
1711,Midnight in the Garden of Good and Evil,1997,Crime|Drama|Mystery
1717,Scream 2,1997,Comedy|Horror|Mystery|Thriller
1719,"Sweet Hereafter, The",1997,Drama
1721,Titanic,1997,Drama|Romance
1722,Tomorrow Never Dies,1997,Action|Adventure|Thriller
1726,"Postman, The",1997,Action|Adventure|Drama|Sci-Fi
1727,"Horse Whisperer, The",1998,Drama|Romance
1729,Jackie Brown,1997,Crime|Drama|Thriller
1730,Kundun,1997,Drama
1732,"Big Lebowski, The",1998,Comedy|Crime
1734,My Life in Pink (Ma vie en rose),1997,Comedy|Drama
1735,Great Expectations,1998,Drama|Romance
1747,Wag the Dog,1997,Comedy
1748,Dark City,1998,Adventure|Film-Noir|Sci-Fi|Thriller
1750,Star Kid,1997,Adventure|Children|Fantasy|Sci-Fi
1754,Fallen,1998,Crime|Drama|Fantasy|Thriller
1762,Deep Rising,1998,Action|Horror|Sci-Fi
1769,"Replacement Killers, The",1998,Action|Crime|Thriller
1777,"Wedding Singer, The",1998,Comedy|Romance
1779,Sphere,1998,Sci-Fi|Thriller
1784,As Good as It Gets,1997,Comedy|Drama|Romance
1785,King of New York,1990,Crime|Thriller
1788,Men with Guns,1997,Action|Drama
1792,U.S. Marshals,1998,Action|Crime|Thriller
1799,Suicide Kings,1997,Comedy|Crime|Drama|Mystery|Thriller
1801,"Man in the Iron Mask, The",1998,Action|Adventure|Drama
1804,"Newton Boys, The",1998,Crime|Drama
1805,Wild Things,1998,Crime|Drama|Mystery|Thriller
1826,Barney's Great Adventure,1998,Adventure|Children
1831,Lost in Space,1998,Action|Adventure|Sci-Fi
1834,"Spanish Prisoner, The",1997,Crime|Drama|Mystery|Thriller
1835,City of Angels,1998,Drama|Fantasy|Romance
1836,"Last Days of Disco, The",1998,Comedy|Drama
1840,He Got Game,1998,Drama
1845,Zero Effect,1998,Comedy|Mystery|Thriller
1848,"Borrowers, The",1997,Adventure|Children|Comedy|Fantasy
1862,Species II,1998,Horror|Sci-Fi
1867,Tarzan and the Lost City,1998,Action|Adventure
1870,"Dancer, Texas Pop. 81",1998,Comedy|Drama
1873,"Misérables, Les",1998,Crime|Drama|Romance|War
1876,Deep Impact,1998,Drama|Sci-Fi|Thriller
1879,"Hanging Garden, The",1997,Drama|Romance
1881,Quest for Camelot,1998,Adventure|Animation|Children|Fantasy|Musical
1882,Godzilla,1998,Action|Sci-Fi|Thriller
1883,Bulworth,1998,Comedy|Drama|Romance
1884,Fear and Loathing in Las Vegas,1998,Adventure|Comedy|Drama
1885,"Opposite of Sex, The",1998,Comedy|Drama|Romance
1892,"Perfect Murder, A",1998,Thriller
1894,Six Days Seven Nights,1998,Adventure|Comedy|Romance
1895,Can't Hardly Wait,1998,Comedy|Drama|Romance
1897,High Art,1998,Drama|Romance
1899,Passion in the Desert,1998,Adventure|Drama
1900,"Children of Heaven, The (Bacheha-Ye Aseman)",1997,Comedy|Drama
1907,Mulan,1998,Adventure|Animation|Children|Comedy|Drama|Musical|Romance
1908,Resurrection Man,1998,Drama|Thriller
1909,"X-Files: Fight the Future, The",1998,Action|Crime|Mystery|Sci-Fi|Thriller
1911,Dr. Dolittle,1998,Comedy
1912,Out of Sight,1998,Comedy|Crime|Drama|Romance|Thriller
1914,Smoke Signals,1998,Comedy|Drama
1917,Armageddon,1998,Action|Romance|Sci-Fi|Thriller
1918,Lethal Weapon 4,1998,Action|Comedy|Crime|Thriller
1920,Small Soldiers,1998,Animation|Children|Fantasy|War
1921,Pi,1998,Drama|Sci-Fi|Thriller
1923,There's Something About Mary,1998,Comedy|Romance
1924,Plan 9 from Outer Space,1959,Horror|Sci-Fi
1931,Mutiny on the Bounty,1935,Adventure|Drama
1938,"Lost Weekend, The",1945,Drama
1944,From Here to Eternity,1953,Drama|Romance|War
1945,On the Waterfront,1954,Crime|Drama
1947,West Side Story,1961,Drama|Musical|Romance
1948,Tom Jones,1963,Adventure|Comedy|Romance
1950,In the Heat of the Night,1967,Drama|Mystery
1951,Oliver!,1968,Drama|Musical
1952,Midnight Cowboy,1969,Drama
1953,"French Connection, The",1971,Action|Crime|Thriller
1954,Rocky,1976,Drama
1955,Kramer vs. Kramer,1979,Drama
1956,Ordinary People,1980,Drama
1957,Chariots of Fire,1981,Drama
1958,Terms of Endearment,1983,Comedy|Drama
1959,Out of Africa,1985,Drama|Romance
1961,Rain Man,1988,Drama
1962,Driving Miss Daisy,1989,Drama
1965,Repo Man,1984,Comedy|Sci-Fi
1967,Labyrinth,1986,Adventure|Fantasy|Musical
1968,"Breakfast Club, The",1985,Comedy|Drama
1970,"Nightmare on Elm Street 3: Dream Warriors, A",1987,Horror|Thriller
1971,"Nightmare on Elm Street 4: The Dream Master, A",1988,Horror|Thriller
1972,"Nightmare on Elm Street 5: The Dream Child, A",1989,Horror
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",1991,Horror
1974,Friday the 13th,1980,Horror|Mystery|Thriller
1976,Friday the 13th Part 3: 3D,1982,Horror
1980,Friday the 13th Part VII: The New Blood,1988,Horror
1981,Friday the 13th Part VIII: Jason Takes Manhattan,1989,Horror
1982,Halloween,1978,Horror
1988,Prom Night II,1987,Horror|Thriller
1994,Poltergeist,1982,Horror|Thriller
1995,Poltergeist II: The Other Side,1986,Horror|Thriller
1997,"Exorcist, The",1973,Horror|Mystery
1998,Exorcist II: The Heretic,1977,Horror
2000,Lethal Weapon,1987,Action|Comedy|Crime|Drama
2001,Lethal Weapon 2,1989,Action|Comedy|Crime|Drama
2002,Lethal Weapon 3,1992,Action|Comedy|Crime|Drama
2003,Gremlins,1984,Comedy|Horror
2004,Gremlins 2: The New Batch,1990,Comedy|Horror
2005,"Goonies, The",1985,Action|Adventure|Children|Comedy|Fantasy
2006,"Mask of Zorro, The",1998,Action|Comedy|Romance
2010,Metropolis,1927,Drama|Sci-Fi
2011,Back to the Future Part II,1989,Adventure|Comedy|Sci-Fi
2012,Back to the Future Part III,1990,Adventure|Comedy|Sci-Fi|Western
2013,"Poseidon Adventure, The",1972,Action|Adventure|Drama
2014,Freaky Friday,1977,Children|Comedy|Fantasy
2015,"Absent-Minded Professor, The",1961,Children|Comedy|Fantasy
2016,"Apple Dumpling Gang Rides Again, The",1979,Children|Comedy|Western
2017,Babes in Toyland,1961,Children|Fantasy|Musical
2018,Bambi,1942,Animation|Children|Drama
2019,Seven Samurai (Shichinin no samurai),1954,Action|Adventure|Drama
2020,Dangerous Liaisons,1988,Drama|Romance
2021,Dune,1984,Adventure|Sci-Fi
2023,"Godfather: Part III, The",1990,Crime|Drama|Mystery|Thriller
2028,Saving Private Ryan,1998,Action|Drama|War
2033,"Black Cauldron, The",1985,Adventure|Animation|Children|Fantasy
2034,"Black Hole, The",1979,Children|Sci-Fi
2041,Condorman,1981,Action|Adventure|Children|Comedy
2042,D2: The Mighty Ducks,1994,Children|Comedy
2043,Darby O'Gill and the Little People,1959,Adventure|Children|Fantasy
2045,"Far Off Place, A",1993,Adventure|Children|Drama|Romance
2046,Flight of the Navigator,1986,Adventure|Children|Sci-Fi
2052,Hocus Pocus,1993,Children|Comedy|Fantasy|Horror
2053,"Honey, I Blew Up the Kid",1992,Children|Comedy|Sci-Fi
2054,"Honey, I Shrunk the Kids",1989,Adventure|Children|Comedy|Fantasy|Sci-Fi
2057,"Incredible Journey, The",1963,Adventure|Children
2058,"Negotiator, The",1998,Action|Crime|Drama|Mystery|Thriller
2064,Roger & Me,1989,Documentary
2065,"Purple Rose of Cairo, The",1985,Comedy|Drama|Fantasy|Romance
2067,Doctor Zhivago,1965,Drama|Romance|War
2069,"Trip to Bountiful, The",1985,Drama
2071,And the Band Played On,1993,Drama
2072,"'burbs, The",1989,Comedy
2076,Blue Velvet,1986,Drama|Mystery|Thriller
2077,"Journey of Natty Gann, The",1985,Adventure|Children
2078,"Jungle Book, The",1967,Animation|Children|Comedy|Musical
2079,Kidnapped,1960,Adventure|Children|Drama
2080,Lady and the Tramp,1955,Animation|Children|Comedy|Romance
2081,"Little Mermaid, The",1989,Animation|Children|Comedy|Musical|Romance
2082,"Mighty Ducks, The",1992,Children|Comedy
2083,"Muppet Christmas Carol, The",1992,Children|Comedy|Musical
2085,101 Dalmatians (One Hundred and One Dalmatians),1961,Adventure|Animation|Children
2086,One Magic Christmas,1985,Drama|Fantasy
2087,Peter Pan,1953,Animation|Children|Fantasy|Musical
2088,Popeye,1980,Adventure|Comedy|Musical
2089,"Rescuers Down Under, The",1990,Adventure|Animation|Children
2090,"Rescuers, The",1977,Adventure|Animation|Children|Crime|Drama
2091,Return from Witch Mountain,1978,Children|Sci-Fi
2093,Return to Oz,1985,Adventure|Children|Fantasy
2094,"Rocketeer, The",1991,Action|Adventure|Sci-Fi
2096,Sleeping Beauty,1959,Animation|Children|Musical
2099,Song of the South,1946,Adventure|Animation|Children|Musical
2100,Splash,1984,Comedy|Fantasy|Romance
2101,Squanto: A Warrior's Tale,1994,Adventure|Drama
2102,Steamboat Willie,1928,Animation|Children|Comedy|Musical
2105,Tron,1982,Action|Adventure|Sci-Fi
2108,L.A. Story,1991,Comedy|Romance
2109,"Jerk, The",1979,Comedy
2110,Dead Men Don't Wear Plaid,1982,Comedy|Crime|Thriller
2111,"Man with Two Brains, The",1983,Comedy
2114,"Outsiders, The",1983,Drama
2115,Indiana Jones and the Temple of Doom,1984,Action|Adventure|Fantasy
2116,"Lord of the Rings, The",1978,Adventure|Animation|Children|Fantasy
2117,1984 (Nineteen Eighty-Four),1984,Drama|Sci-Fi
2118,"Dead Zone, The",1983,Thriller
2121,Cujo,1983,Horror|Thriller
2122,Children of the Corn,1984,Horror|Thriller
2123,All Dogs Go to Heaven,1989,Animation|Children|Comedy|Drama|Fantasy
2124,"Addams Family, The",1991,Children|Comedy|Fantasy
2125,Ever After: A Cinderella Story,1998,Comedy|Drama|Romance
2126,Snake Eyes,1998,Action|Crime|Mystery|Thriller
2133,Adventures in Babysitting,1987,Adventure|Comedy
2134,Weird Science,1985,Comedy|Fantasy|Sci-Fi
2135,Doctor Dolittle,1967,Adventure|Children|Musical
2136,"Nutty Professor, The",1963,Comedy|Sci-Fi
2137,Charlotte's Web,1973,Animation|Children
2138,Watership Down,1978,Adventure|Animation|Children|Drama|Fantasy
2139,"Secret of NIMH, The",1982,Adventure|Animation|Children|Drama
2140,"Dark Crystal, The",1982,Adventure|Fantasy
2141,"American Tail, An",1986,Adventure|Animation|Children|Comedy
2142,"American Tail: Fievel Goes West, An",1991,Adventure|Animation|Children|Musical|Western
2143,Legend,1985,Adventure|Fantasy|Romance
2144,Sixteen Candles,1984,Comedy|Romance
2145,Pretty in Pink,1986,Comedy|Drama|Romance
2146,St. Elmo's Fire,1985,Drama|Romance
2147,"Clan of the Cave Bear, The",1986,Adventure|Drama|Fantasy
2150,"Gods Must Be Crazy, The",1980,Adventure|Comedy
2151,"Gods Must Be Crazy II, The",1989,Comedy
2153,"Avengers, The",1998,Action|Adventure
2154,How Stella Got Her Groove Back,1998,Drama|Romance
2160,Rosemary's Baby,1968,Drama|Horror|Thriller
2161,"NeverEnding Story, The",1984,Adventure|Children|Fantasy
2162,"NeverEnding Story II: The Next Chapter, The",1990,Adventure|Children|Fantasy
2167,Blade,1998,Action|Horror|Thriller
2173,"Navigator: A Mediaeval Odyssey, The",1988,Adventure|Fantasy|Sci-Fi
2174,Beetlejuice,1988,Comedy|Fantasy
2176,Rope,1948,Crime|Drama|Thriller
2186,Strangers on a Train,1951,Crime|Drama|Film-Noir|Thriller
2188,54,1998,Drama
2190,Why Do Fools Fall In Love?,1998,Drama
2193,Willow,1988,Action|Adventure|Fantasy
2194,"Untouchables, The",1987,Action|Crime|Drama
2196,Knock Off,1998,Action
2197,Firelight,1997,Drama
2202,Lifeboat,1944,Drama|War
2231,Rounders,1998,Drama
2232,Cube,1997,Horror|Mystery|Sci-Fi|Thriller
2236,Simon Birch,1998,Drama
2243,Broadcast News,1987,Comedy|Drama|Romance
2245,Working Girl,1988,Comedy|Drama|Romance
2248,Say Anything...,1989,Comedy|Drama|Romance
2250,Men Don't Leave,1990,Drama
2252,Hero,1992,Comedy|Drama
2253,Toys,1992,Comedy|Fantasy
2259,Blame It on Rio,1984,Comedy|Romance
2263,"Seventh Sign, The",1988,Drama|Fantasy|Thriller
2268,"Few Good Men, A",1992,Crime|Drama|Thriller
2269,Indecent Proposal,1993,Drama|Romance
2271,Permanent Midnight,1998,Drama
2273,Rush Hour,1998,Action|Comedy|Crime|Thriller
2278,Ronin,1998,Action|Crime|Thriller
2279,Urban Legend,1998,Horror|Thriller
2285,If....,1968,Drama
2287,Them!,1954,Horror|Sci-Fi|Thriller
2288,"Thing, The",1982,Action|Horror|Sci-Fi|Thriller
2289,"Player, The",1992,Comedy|Crime|Drama
2291,Edward Scissorhands,1990,Drama|Fantasy|Romance
2294,Antz,1998,Adventure|Animation|Children|Comedy|Fantasy
2296,"Night at the Roxbury, A",1998,Comedy
2297,What Dreams May Come,1998,Adventure|Drama|Fantasy|Romance
2300,"Producers, The",1968,Comedy
2302,My Cousin Vinny,1992,Comedy
2311,2010: The Year We Make Contact,1984,Sci-Fi
2312,Children of a Lesser God,1986,Drama
2314,Beloved,1998,Drama
2316,Practical Magic,1998,Drama|Fantasy|Mystery|Romance
2318,Happiness,1998,Comedy|Drama
2321,Pleasantville,1998,Comedy|Drama|Fantasy
2322,Soldier,1998,Action|Sci-Fi|War
2324,Life Is Beautiful (La Vita è bella),1997,Comedy|Drama|Romance|War
2325,Orgazmo,1997,Comedy
2327,Tales from the Darkside: The Movie,1990,Fantasy|Horror|Thriller
2329,American History X,1998,Crime|Drama
2333,Gods and Monsters,1998,Drama
2334,"Siege, The",1998,Action|Thriller
2335,"Waterboy, The",1998,Comedy
2336,Elizabeth,1998,Drama
2338,I Still Know What You Did Last Summer,1998,Horror|Mystery|Thriller
2340,Meet Joe Black,1998,Romance
2346,"Stepford Wives, The",1975,Mystery|Sci-Fi|Thriller
2351,"Nights of Cabiria (Notti di Cabiria, Le)",1957,Drama
2352,"Big Chill, The",1983,Comedy|Drama
2353,Enemy of the State,1998,Action|Thriller
2355,"Bug's Life, A",1998,Adventure|Animation|Children|Comedy
2357,Central Station (Central do Brasil),1998,Drama
2359,Waking Ned Devine (a.k.a. Waking Ned),1998,Comedy
2361,Pink Flamingos,1972,Comedy
2363,Godzilla (Gojira),1954,Drama|Horror|Sci-Fi
2365,King Kong vs. Godzilla (Kingukongu tai Gojira),1962,Action|Sci-Fi
2366,King Kong,1933,Action|Adventure|Fantasy|Horror
2367,King Kong,1976,Adventure|Fantasy|Romance|Sci-Fi|Thriller
2369,Desperately Seeking Susan,1985,Comedy|Drama|Romance
2371,Fletch,1985,Comedy|Crime|Mystery
2373,Red Sonja,1985,Action|Adventure|Fantasy
2375,"Money Pit, The",1986,Comedy
2376,"View to a Kill, A",1985,Action|Adventure|Thriller
2378,Police Academy,1984,Comedy|Crime
2379,Police Academy 2: Their First Assignment,1985,Comedy|Crime
2384,Babe: Pig in the City,1998,Adventure|Children|Drama
2390,Little Voice,1998,Comedy
2391,"Simple Plan, A",1998,Crime|Drama|Thriller
2393,Star Trek: Insurrection,1998,Action|Drama|Romance|Sci-Fi
2394,"Prince of Egypt, The",1998,Animation|Musical
2395,Rushmore,1998,Comedy|Drama
2396,Shakespeare in Love,1998,Comedy|Drama|Romance
2399,Santa Claus: The Movie,1985,Adventure|Children|Fantasy
2401,Pale Rider,1985,Western
2402,Rambo: First Blood Part II,1985,Action|Adventure|Thriller
2403,First Blood (Rambo: First Blood),1982,Action|Adventure|Drama|Thriller
2404,Rambo III,1988,Action|Adventure|Thriller|War
2405,"Jewel of the Nile, The",1985,Action|Adventure|Comedy|Romance
2406,Romancing the Stone,1984,Action|Adventure|Comedy|Romance
2407,Cocoon,1985,Comedy|Sci-Fi
2408,Cocoon: The Return,1988,Comedy|Sci-Fi
2409,Rocky II,1979,Action|Drama
2410,Rocky III,1982,Action|Drama
2411,Rocky IV,1985,Action|Drama
2412,Rocky V,1990,Action|Drama
2413,Clue,1985,Comedy|Crime|Mystery|Thriller
2414,Young Sherlock Holmes,1985,Action|Adventure|Children|Fantasy|Mystery|Thriller
2420,"Karate Kid, The",1984,Drama
2421,"Karate Kid, Part II, The",1986,Action|Adventure|Drama
2422,"Karate Kid, Part III, The",1989,Action|Adventure|Children|Drama
2423,Christmas Vacation (National Lampoon's Christmas Vacation),1989,Comedy
2424,You've Got Mail,1998,Comedy|Romance
2425,"General, The",1998,Crime
2427,"Thin Red Line, The",1998,Action|Drama|War
2428,"Faculty, The",1998,Horror|Sci-Fi
2429,Mighty Joe Young,1998,Action|Adventure|Drama|Fantasy|Thriller
2431,Patch Adams,1998,Comedy|Drama
